convo.id,speaker,turn.text
4544, THEM, just the ball ? 
4545,YOU, i'd like books and 1 hat or 1 ball . 
4545, THEM," take books and hat , i'll take the ball . "
4545, YOU, just the ball ? 
4546,THEM, all i need is the book 
4546, YOU, ok deal 
4547,YOU, all i need is the book 
4547, THEM, ok deal 
4548,THEM, i would like either all of the hats or two hats and one book and you can keep the rest 
4548, YOU, i'll give you a book and 1 hat 
4548, THEM, how about giving me a book a hat and two balls then ? 
4548, YOU," how about i give you 2 balls , 3 hats and no book ? "
4548, THEM, sounds good 
4549,YOU, i would like either all of the hats or two hats and one book and you can keep the rest 
4549, THEM, i'll give you a book and 1 hat 
4549, YOU, how about giving me a book a hat and two balls then ? 
4549, THEM," how about i give you 2 balls , 3 hats and no book ? "
4549, YOU, sounds good 
4550,THEM," can i have 2 books , a hat and 2 balls ? "
4550, YOU," you can have all the balls and books , i just need the hat "
4550, THEM, ok 
4551,YOU," can i have 2 books , a hat and 2 balls ? "
4551, THEM," you can have all the balls and books , i just need the hat "
4551, YOU, ok 
4552,THEM, i would like one of each 
4552, YOU," i would like just the hat , you can have rest "
4552, THEM, deal 
4553,YOU, i would like one of each 
4553, THEM," i would like just the hat , you can have rest "
4553, YOU, deal 
4554,YOU, i'll take the balls if you want book and hat 
4554, THEM, ok 
4555,THEM, i'll take the balls if you want book and hat 
4555, YOU, ok 
4556,YOU, i would like both books and the hat 
4556, THEM, okay 
4556, YOU, ok deal 
4557,THEM, i would like both books and the hat 
4557, YOU, okay 
4557, THEM, ok deal 
4558,YOU, what items do you want ? 
4558, THEM, the balls and 2 hats 
4558, YOU, dream on . i'll take the hats - you get book and balls . 
4558, THEM, how about balls 1 book and 1 hat 
4558, YOU, i need the hats 
4558, THEM, ok you take the hats 
4558, YOU, okay - you get 2 balls & book 
4558, THEM, deal 
4559,THEM, what items do you want ? 
4559, YOU, the balls and 2 hats 
4559, THEM, dream on . i'll take the hats - you get book and balls . 
4559, YOU, how about balls 1 book and 1 hat 
4559, THEM, i need the hats 
4559, YOU, ok you take the hats 
4559, THEM, okay - you get 2 balls & book 
4559, YOU, deal 
4560,YOU," hi , i need the book and 2 hats "
4560, THEM, how about i get one of your hats ? 
4560, YOU," sure , i`ll take the book and one hat "
4561,THEM," hi , i need the book and 2 hats "
4561, YOU, how about i get one of your hats ? 
4561, THEM," sure , i`ll take the book and one hat "
4562,THEM, i would like the book and the ball 
4562, YOU, i need the book and ball 
4562, THEM, i will give you one or the other but not both 
4562, YOU, a book and three hats for me ? 
4562, THEM, i will give you the book an 1 hat 
4562, YOU, two hats and the book 
4562, THEM, can't do it unless i get the book and the ball then you can have all three hats 
4562, YOU," cant be a deal without two hats and the book , or three hats and the ball "
4562, THEM, sorry i get the book and the ball and you get three hats or you get the book and 1 hat that is the only 2 deals i can offer 
4562, YOU, book and a hat for me 
4562, THEM, yes 
4563,YOU, i would like the book and the ball 
4563, THEM, i need the book and ball 
4563, YOU, i will give you one or the other but not both 
4563, THEM, a book and three hats for me ? 
4563, YOU, i will give you the book an 1 hat 
4563, THEM, two hats and the book 
4563, YOU, can't do it unless i get the book and the ball then you can have all three hats 
4563, THEM," cant be a deal without two hats and the book , or three hats and the ball "
4563, YOU, sorry i get the book and the ball and you get three hats or you get the book and 1 hat that is the only 2 deals i can offer 
4563, THEM, book and a hat for me 
4563, YOU, yes 
4564,YOU, i would like the book and 1 ball 
4565,YOU, if i can have the hats and the ball you can have the books 
4565, THEM, can i have the books and 1 hat ? 
4565, YOU, i really need the hats and the ball to make this work 
4565, THEM, okay deal 
4565, YOU, thank you . 
4566,THEM, if i can have the hats and the ball you can have the books 
4566, YOU, can i have the books and 1 hat ? 
4566, THEM, i really need the hats and the ball to make this work 
4566, YOU, okay deal 
4566, THEM, thank you . 
4567,THEM," hello , may i have the hat and the balls ? you can have 4 books . "
4567, YOU," you can have the hat but , i would need the rest "
4567, THEM, i will need at least the 2 balls . would you like the hat and 4 books ? 
4567, YOU, i need the balls as well . can we split them / 
4567, THEM," okay , can i have 1 ball and the hat then ? you can have 1 ball and the books "
4567, YOU, deal . thank you . 
4568,YOU," hello , may i have the hat and the balls ? you can have 4 books . "
4568, THEM," you can have the hat but , i would need the rest "
4568, YOU, i will need at least the 2 balls . would you like the hat and 4 books ? 
4568, THEM, i need the balls as well . can we split them / 
4568, YOU," okay , can i have 1 ball and the hat then ? you can have 1 ball and the books "
4568, THEM, deal . thank you . 
4569,THEM, i'll take all the hats and 2 of the balls and the book . 
4569, YOU, and i get 1 ball ? no . i'll take the book and balls 
4569, THEM, fine you can have the book and 1 ball . 
4569, YOU, book and balls 
4569, THEM, 2 balls and the book . 
4569, YOU, book and balls 
4569, THEM," no , you can't have all the balls . 2 balls and that's my final offer . "
4569, YOU," ok , 2 balls and book "
4569, THEM, deal . 
4570,YOU, i'll take all the hats and 2 of the balls and the book . 
4570, THEM, and i get 1 ball ? no . i'll take the book and balls 
4570, YOU, fine you can have the book and 1 ball . 
4570, THEM, book and balls 
4570, YOU, 2 balls and the book . 
4570, THEM, book and balls 
4570, YOU," no , you can't have all the balls . 2 balls and that's my final offer . "
4570, THEM," ok , 2 balls and book "
4570, YOU, deal . 
4571,YOU, if i can have the hat and the book you can have the balls 
4571, THEM," how about i keep the hat , and 1 ball , you can have the rest . "
4571, YOU," no , i can not make a deal without the hat "
4572,THEM, what would you like 
4572, YOU, book and 1 ball 
4572, THEM, i need the book 
4572, YOU, i can give you the book if i get the rest 
4572, THEM, bool and one hat 
4572, YOU, deal 
4573,YOU, what would you like 
4573, THEM, book and 1 ball 
4573, YOU, i need the book 
4573, THEM, i can give you the book if i get the rest 
4573, YOU, bool and one hat 
4573, THEM, deal 
4574,THEM, i'd like one of each kind of item . you can have the remaining three books . 
4574, YOU, no . i'd like hat and ball . 
4574, THEM," yes , they are nice . i'd like them also . i can let you have all 4 books . "
4574, YOU, that's only 4 points . i can do all 4 books and the ball or the hat and 2 books . 
4574, THEM," how about i get the ball and three books , you get the hat and the other book . "
4574, YOU, have to have two books with the hat . 
4574, THEM, deal . 
4575,YOU, i'd like one of each kind of item . you can have the remaining three books . 
4575, THEM, no . i'd like hat and ball . 
4575, YOU," yes , they are nice . i'd like them also . i can let you have all 4 books . "
4575, THEM, that's only 4 points . i can do all 4 books and the ball or the hat and 2 books . 
4575, YOU," how about i get the ball and three books , you get the hat and the other book . "
4575, THEM, have to have two books with the hat . 
4575, YOU, deal . 
4576,THEM, i will give you the hat 
4576, YOU, i need all the books and one hat 
4576, THEM, sorry i cannot make a deal unless i have the books and the balls . 
4576, YOU, i can give you one book and the balls 
4576, THEM, sorry i cannot take the deal i would need 2 books and 2 balls at the least 
4576, YOU, i need 1 book 1 hat and two balls 
4576, THEM, cant make a deal with you 
4576, YOU, i can give you one book and the balls 
4576, THEM, no deal 
4576, YOU, you can have all the hats and balls 
4576, THEM, nodeal 
4576, YOU, work with me here 
4576, THEM, i cant i told you what i need not what i want i cannot make a deal with you 
4577,YOU, i will give you the hat 
4577, THEM, i need all the books and one hat 
4577, YOU, sorry i cannot make a deal unless i have the books and the balls . 
4577, THEM, i can give you one book and the balls 
4577, YOU, sorry i cannot take the deal i would need 2 books and 2 balls at the least 
4577, THEM, i need 1 book 1 hat and two balls 
4577, YOU, cant make a deal with you 
4577, THEM, i can give you one book and the balls 
4577, YOU, no deal 
4577, THEM, you can have all the hats and balls 
4577, YOU, nodeal 
4577, THEM, work with me here 
4577, YOU, i cant i told you what i need not what i want i cannot make a deal with you 
4578,THEM," hi , can i have one hat , two books and 2 balls ? "
4578, YOU, sorry i cant do that . i need the hat and books 
4578, THEM, how abou i`ll take the hats and the balls ? 
4578, YOU, sorry the best i can do is offer you the balls and 1 book 
4578, THEM, sorry that leaves me with 4 points . no deal 
4578, YOU, i understand . no deal 
4578, THEM, no deal 
4578, YOU, no deal 
4578, THEM, no deal 
4578, YOU, no deal 
4579,YOU," hi , can i have one hat , two books and 2 balls ? "
4579, THEM, sorry i cant do that . i need the hat and books 
4579, YOU, how abou i`ll take the hats and the balls ? 
4579, THEM, sorry the best i can do is offer you the balls and 1 book 
4579, YOU, sorry that leaves me with 4 points . no deal 
4579, THEM, i understand . no deal 
4579, YOU, no deal 
4579, THEM, no deal 
4579, YOU, no deal 
4579, THEM, no deal 
4580,THEM, i would like the hat and the ball . 
4580, YOU, okay 
4581,YOU, i would like the hat and the ball . 
4581, THEM, okay 
4582,THEM," i want the hat , and you can have the rest . "
4582, YOU, deal 
4583,YOU," i want the hat , and you can have the rest . "
4583, THEM, deal 
4584,YOU," can i have the book , 1 hat and 2 balls "
4584, THEM, you can have all the hats and the balls . 
4585,THEM, i would like the ball and two hats 
4585, YOU, how about all the hats and no ball ? 
4585, THEM, sorry that won't work . how about ball and one hat ? 
4585, YOU, hats are 0 for me . . . 
4585, THEM, not much more than that for me either . what if i just got the ball ? 
4585, YOU," ok , you can have the ball , and take the hats too . deal . "
4586,YOU, i would like the ball and two hats 
4586, THEM, how about all the hats and no ball ? 
4586, YOU, sorry that won't work . how about ball and one hat ? 
4586, THEM, hats are 0 for me . . . 
4586, YOU, not much more than that for me either . what if i just got the ball ? 
4586, THEM," ok , you can have the ball , and take the hats too . deal . "
4587,THEM, i would like the book and hats you can have the basketball 
4587, YOU," i need the book , you may have everything else . "
4587, THEM, deal 
4588,YOU, i would like the book and hats you can have the basketball 
4588, THEM," i need the book , you may have everything else . "
4588, YOU, deal 
