id,group,turn,youthem,text
6046,3023,10,1, YOU: also my horse is starving 
6047,3024,1,0,THEM: i would like the hat and the books . 
6047,3024,2,1," YOU: howdy partner , i seem to have lost my hat and the sun's awful bright out here . you can have the books , since i don't know how to read , but i'd be mighty appreciative of the hat . i'll also wrangle that nasty basketball outta here . "
6047,3024,3,0, THEM: how about i take the hat and you take everything else ? 
6047,3024,4,1," YOU: truth be told , my little boy's wanted a pet basketball for ages now . i'll settle for the basketball and a book , think i can use those pages to keep the sun outta my eyes . "
6048,3024,1,1,YOU: i would like the hat and the books . 
6048,3024,2,0," THEM: howdy partner , i seem to have lost my hat and the sun's awful bright out here . you can have the books , since i don't know how to read , but i'd be mighty appreciative of the hat . i'll also wrangle that nasty basketball outta here . "
6048,3024,3,1, YOU: how about i take the hat and you take everything else ? 
6048,3024,4,0," THEM: truth be told , my little boy's wanted a pet basketball for ages now . i'll settle for the basketball and a book , think i can use those pages to keep the sun outta my eyes . "
6049,3025,1,1,YOU: if i can have the hat and the balls you can have the books 
6049,3025,2,0, THEM: ok 
6049,3025,3,1, YOU: great ! thank you ! 
6050,3025,1,0,THEM: if i can have the hat and the balls you can have the books 
6050,3025,2,1, YOU: ok 
6050,3025,3,0, THEM: great ! thank you ! 
6051,3026,1,1,YOU: i got 3 balls 
6051,3026,2,0, THEM: i have 2 
6051,3026,3,1, YOU: i have one book 
6051,3026,4,0, THEM: i also have 1 book . 
6051,3026,5,1, YOU: cab ui get thta book ? 
6051,3026,6,0, THEM: i'm keeping my book since i have only one . 
6051,3026,7,1, YOU: how about for 3 balls ? 
6051,3026,8,0, THEM: i guess that's ok . 
6052,3026,1,0,THEM: i got 3 balls 
6052,3026,2,1, YOU: i have 2 
6052,3026,3,0, THEM: i have one book 
6052,3026,4,1, YOU: i also have 1 book . 
6052,3026,5,0, THEM: cab ui get thta book ? 
6052,3026,6,1, YOU: i'm keeping my book since i have only one . 
6052,3026,7,0, THEM: how about for 3 balls ? 
6052,3026,8,1, YOU: i guess that's ok . 
6053,3027,1,1,YOU: i want the ball and atleast three books please 
6053,3027,2,0, THEM: did you mean hats ? 
6053,3027,3,1, YOU: yeah 
6053,3027,4,0, THEM: how about the ball and two hats then ? 
6053,3027,5,1, YOU: thats only if you add me a book 
6053,3027,6,0, THEM: i 
6053,3027,7,1, YOU: okay two hats one ball and one book for me then . deal ! 
6054,3027,1,0,"THEM: hi , i need the ball and 1 hat "
6054,3027,2,1," YOU: ok , so i get the books and 1 hat ? "
6054,3027,3,0, THEM: yes 
6054,3027,4,1," YOU: ok , deal "
6055,3028,1,1,"YOU: hi , i need the ball and 1 hat "
6055,3028,2,0," THEM: ok , so i get the books and 1 hat ? "
6055,3028,3,1, YOU: yes 
6055,3028,4,0," THEM: ok , deal "
6056,3028,1,1,"YOU: i'll take the hat and balls , you can have the books "
6056,3028,2,0," THEM: the books and hat will be fine for me or books and a ball , make a pick "
6056,3028,3,1, YOU: i'll take the balls 
6056,3028,4,0, THEM: so i get the hat and books ? 
6056,3028,5,1, YOU: yes 
6056,3028,6,0," THEM: good , deal ! "
6057,3029,1,0,"THEM: i'll take the hat and balls , you can have the books "
6057,3029,2,1," YOU: the books and hat will be fine for me or books and a ball , make a pick "
6057,3029,3,0, THEM: i'll take the balls 
6057,3029,4,1, YOU: so i get the hat and books ? 
6057,3029,5,0, THEM: yes 
6057,3029,6,1," YOU: good , deal ! "
6058,3029,1,1,"YOU: i want the book and the ball , you can have the hats . "
6058,3029,2,0, THEM: ok 
6058,3029,3,1," YOU: deal , thanks "
6059,3030,1,0,"THEM: i want the book and the ball , you can have the hats . "
6059,3030,2,1, YOU: ok 
6059,3030,3,0," THEM: deal , thanks "
6060,3030,1,0,"THEM: hi , can i have the book and 2 hats ? "
6060,3030,2,1, YOU: balls and one hat for me 
6060,3030,3,0, THEM: ok deal 
6061,3031,1,1,"YOU: hi , can i have the book and 2 hats ? "
6061,3031,2,0, THEM: balls and one hat for me 
6061,3031,3,1, YOU: ok deal 
6062,3031,1,1,"YOU: hello . i'll take two books , a hat and the ball "
6062,3031,2,0, THEM: o 
6062,3031,3,1, YOU: that's not a response . please send a negotiation 
6062,3031,4,0, THEM: i'll take 2 hats and the ball . 
6062,3031,5,1, YOU: ok 
6063,3032,1,0,"THEM: hello . i'll take two books , a hat and the ball "
6063,3032,2,1, YOU: o 
6063,3032,3,0, THEM: that's not a response . please send a negotiation 
6063,3032,4,1, YOU: i'll take 2 hats and the ball . 
6063,3032,5,0, THEM: ok 
6064,3032,1,1,YOU: i would like the 2 books and you can have the rest . 
6064,3032,2,0, THEM: deal 
6065,3033,1,0,THEM: i would like the 2 books and you can have the rest . 
6065,3033,2,1, YOU: deal 
6066,3033,1,1,YOU: i will take the book and hats you take the balls 
6066,3033,2,0, THEM: i need the book 
6066,3033,3,1, YOU: i can't give up the book best i can do is i take the book you take the rest 
6066,3033,4,0, THEM: no i can not give up the book 
6066,3033,5,1, YOU: neither can i . . . 
6066,3033,6,0, THEM: then we don't have a deal 
6066,3033,7,1, YOU: no if i can't have the book we can't make a deal 
6066,3033,8,0, THEM: sorry no deal 
6066,3033,9,1, YOU: ok i agree no deal 
6066,3033,10,0, THEM: i can't get the no deal button to work 
6066,3033,11,1, YOU: it seems you have to conversate until it comes up 
6067,3034,1,0,THEM: i will take the book and hats you take the balls 
6067,3034,2,1, YOU: i need the book 
6067,3034,3,0, THEM: i can't give up the book best i can do is i take the book you take the rest 
6067,3034,4,1, YOU: no i can not give up the book 
6067,3034,5,0, THEM: neither can i . . . 
6067,3034,6,1, YOU: then we don't have a deal 
6067,3034,7,0, THEM: no if i can't have the book we can't make a deal 
6067,3034,8,1, YOU: sorry no deal 
6067,3034,9,0, THEM: ok i agree no deal 
6067,3034,10,1, YOU: i can't get the no deal button to work 
6067,3034,11,0, THEM: it seems you have to conversate until it comes up 
6068,3034,1,1,YOU: i will take the basketball and book . you take the hats 
6068,3034,2,0, THEM: i need ball 
6068,3034,3,1, YOU: you take the ball and i will take the rest 
6068,3034,4,0, THEM: ok 
6069,3035,1,0,THEM: i will take the basketball and book . you take the hats 
6069,3035,2,1, YOU: i need ball 
6069,3035,3,0, THEM: you take the ball and i will take the rest 
6069,3035,4,1, YOU: ok 
6070,3035,1,1,YOU: i would like the hats and the balls . 
6070,3035,2,0, THEM: i can give you one hat and the balls 
6070,3035,3,1, YOU: how about two hats and one ball instead ? 
6070,3035,4,0," THEM: okay deal , you can take two hats and one ball "
6071,3036,1,0,THEM: i would like the hats and the balls . 
6071,3036,2,1, YOU: i can give you one hat and the balls 
6071,3036,3,0, THEM: how about two hats and one ball instead ? 
6071,3036,4,1," YOU: okay deal , you can take two hats and one ball "
6072,3036,1,1,YOU: hello . i would like 2 basketballs and one hat . 
6072,3036,2,0, THEM: how about one basketball and one hat each ? 
6072,3036,3,1," YOU: one basketball , one hat , one book each . down the middle . "
6072,3036,4,0, THEM: cool . 
6073,3037,1,0,THEM: hello . i would like 2 basketballs and one hat . 
6073,3037,2,1, YOU: how about one basketball and one hat each ? 
6073,3037,3,0," THEM: one basketball , one hat , one book each . down the middle . "
6073,3037,4,1, YOU: cool . 
6074,3037,1,1,"YOU: i would like 2 hats , you can have the rest "
6074,3037,2,0, THEM: okay . 
6075,3038,1,0,"THEM: i would like 2 hats , you can have the rest "
6075,3038,2,1, YOU: okay . 
6076,3038,1,1,YOU: hello i would like the hats and the book 
6077,3039,1,0,"THEM: hi , can i just take the 2 balls ? "
6077,3039,2,1, YOU: is there anyway you would be willing to accept the book instead ? 
6077,3039,3,0," THEM: sorry , that does not work for me . i really need the 2 balls and that`s it "
6077,3039,4,1, YOU: if that is the best you can offer . deal . 
6078,3039,1,1,"YOU: hi , can i just take the 2 balls ? "
6078,3039,2,0, THEM: is there anyway you would be willing to accept the book instead ? 
6078,3039,3,1," YOU: sorry , that does not work for me . i really need the 2 balls and that`s it "
6078,3039,4,0, THEM: if that is the best you can offer . deal . 
6079,3040,1,1,YOU: can i get the two books and the hats ? 
6079,3040,2,0, THEM: one book and one hat 
6079,3040,3,1, YOU: does not make much sense 
6079,3040,4,0, THEM: for you 
6079,3040,5,1," YOU: yes , can i have the two books ? you can have the rest "
6079,3040,6,0, THEM: ok just two ooks 
6079,3040,7,1, YOU: yes 
6080,3040,1,0,THEM: can i get the two books and the hats ? 
6080,3040,2,1, YOU: one book and one hat 
6080,3040,3,0, THEM: does not make much sense 
6080,3040,4,1, YOU: for you 
6080,3040,5,0," THEM: yes , can i have the two books ? you can have the rest "
6080,3040,6,1, YOU: ok just two ooks 
6080,3040,7,0, THEM: yes 
6081,3041,1,0,THEM: what is most valuable to you ? 
6081,3041,2,1, YOU: need books and one ball 
6081,3041,3,0," THEM: the balls are valuable to me as well . i would prefer the hat and two balls , and i would be glad to give you the books . "
6081,3041,4,1, YOU: can i get both books and the hat ? 
6081,3041,5,0," THEM: no , i definitely need the hat . sorry . i might be able to compromise with the hat and just one ball , i suppose . "
6081,3041,6,1, YOU: gimme books and one ball then 
6081,3041,7,0, THEM: okay . that's fair . 
6082,3041,1,1,YOU: what is most valuable to you ? 
6082,3041,2,0, THEM: need books and one ball 
6082,3041,3,1," YOU: the balls are valuable to me as well . i would prefer the hat and two balls , and i would be glad to give you the books . "
6082,3041,4,0, THEM: can i get both books and the hat ? 
6082,3041,5,1," YOU: no , i definitely need the hat . sorry . i might be able to compromise with the hat and just one ball , i suppose . "
6082,3041,6,0, THEM: gimme books and one ball then 
6082,3041,7,1, YOU: okay . that's fair . 
6083,3042,1,0,THEM: hi i want the book . 
6083,3042,2,1, YOU: i take the rest 
6083,3042,3,0," THEM: ok , you can have the rest . i just want the book . "
6083,3042,4,1, YOU: deal 
6084,3042,1,1,YOU: hi i want the book . 
6084,3042,2,0, THEM: i take the rest 
6084,3042,3,1," YOU: ok , you can have the rest . i just want the book . "
6084,3042,4,0, THEM: deal 
6085,3043,1,0,THEM: if i can have the book and the balls you can have the hats 
6085,3043,2,1, YOU: i need at least 2 balls 
6085,3043,3,0, THEM: okay you can have two balls and two hats 
6086,3043,1,1,YOU: if i can have the book and the balls you can have the hats 
6086,3043,2,0, THEM: i need at least 2 balls 
6086,3043,3,1, YOU: okay you can have two balls and two hats 
6087,3044,1,0,THEM: what would you like 
6087,3044,2,1, YOU: i'd like the books and balls ; hat is no use to me . make me an offer . 
6087,3044,3,0, THEM: i need the balls but you can have the rest 
6087,3044,4,1," YOU: hat any value to you ? you wouldn't be interested in 3 books , 1 ball for me would you ? : ) "
6087,3044,5,0, THEM: hat has no value for me . . . 
6087,3044,6,1," YOU: alright . is it 0 or minimal value ? i'll take books , but we need to know who gets the hat . i don't need it . "
6087,3044,7,0, THEM: i'll take it 
6088,3044,1,1,YOU: what would you like 
6088,3044,2,0, THEM: i'd like the books and balls ; hat is no use to me . make me an offer . 
6088,3044,3,1, YOU: i need the balls but you can have the rest 
6088,3044,4,0," THEM: hat any value to you ? you wouldn't be interested in 3 books , 1 ball for me would you ? : ) "
6088,3044,5,1, YOU: hat has no value for me . . . 
6088,3044,6,0," THEM: alright . is it 0 or minimal value ? i'll take books , but we need to know who gets the hat . i don't need it . "
6088,3044,7,1, YOU: i'll take it 
6089,3045,1,1,YOU: i get the ball you get the rest . 
6089,3045,2,0, THEM: okay deal . 
6090,3045,1,0,THEM: i get the ball you get the rest . 
6090,3045,2,1, YOU: okay deal . 
6091,3046,1,1,YOU: i'll take one hat and one ball and i will give you three books . will this work for you ? 
6091,3046,2,0, THEM: nope . really need the hat and a little bit of everything else . 
6091,3046,3,1, YOU: i really need the hat as well . i'll give you everything else for the hat 
6091,3046,4,0," THEM: okay , if that's the best you can do . "
6091,3046,5,1, YOU: that is the best i can do . so i will take the hat and you can have everything else . 
6092,3046,1,0,THEM: i'll take one hat and one ball and i will give you three books . will this work for you ? 
6092,3046,2,1, YOU: nope . really need the hat and a little bit of everything else . 
6092,3046,3,0, THEM: i really need the hat as well . i'll give you everything else for the hat 
6092,3046,4,1," YOU: okay , if that's the best you can do . "
6092,3046,5,0, THEM: that is the best i can do . so i will take the hat and you can have everything else . 
6093,3047,1,0,THEM: i like the books 
6093,3047,2,1, YOU: that's tough . i like the books too . i'll let you have the two books if you give me the hats and the ball . 
6093,3047,3,0, THEM: ok 
6094,3047,1,1,YOU: i like the books 
6094,3047,2,0, THEM: that's tough . i like the books too . i'll let you have the two books if you give me the hats and the ball . 
6094,3047,3,1, YOU: ok 
6095,3048,1,1,YOU: i'll give you 1 hat for 1 book and 2 balls 
6095,3048,2,0," THEM: how about i get 1 book and 2 hats , you get rest "
6095,3048,3,1, YOU: 2 hats for 1 book and 2 balls 
6095,3048,4,0, THEM: how about i get the book and a hat 
6095,3048,5,1, YOU: 3 hats for 1 book and 2 balls 
6095,3048,6,0, THEM: book and 2 hats for me 
6095,3048,7,1, YOU: no deal 
6095,3048,8,0, THEM: all hats and balls for me 
6095,3048,9,1, YOU: 1 book and 1 ball for me 
6095,3048,10,0, THEM: deal 
6096,3048,1,0,THEM: i'll give you 1 hat for 1 book and 2 balls 
6096,3048,2,1," YOU: how about i get 1 book and 2 hats , you get rest "
6096,3048,3,0, THEM: 2 hats for 1 book and 2 balls 
6096,3048,4,1, YOU: how about i get the book and a hat 
6096,3048,5,0, THEM: 3 hats for 1 book and 2 balls 
6096,3048,6,1, YOU: book and 2 hats for me 
6096,3048,7,0, THEM: no deal 
6096,3048,8,1, YOU: all hats and balls for me 
6096,3048,9,0, THEM: 1 book and 1 ball for me 
6096,3048,10,1, YOU: deal 
6097,3049,1,1,YOU: i can offer you either a hat or a book 
6097,3049,2,0, THEM: i would like all the hats . 
6097,3049,3,1, YOU: can you do without all of them ? 
6097,3049,4,0, THEM: i can take three of them and either the book or ball 
6097,3049,5,1, YOU: okay ill give you three hats and the book 
6097,3049,6,0, THEM: deal 
6098,3049,1,0,THEM: i can offer you either a hat or a book 
6098,3049,2,1, YOU: i would like all the hats . 
6098,3049,3,0, THEM: can you do without all of them ? 
6098,3049,4,1, YOU: i can take three of them and either the book or ball 
6098,3049,5,0, THEM: okay ill give you three hats and the book 
6098,3049,6,1, YOU: deal 
6099,3050,1,1,YOU: i want the hat and books 
6099,3050,2,0, THEM: i want that too 
6099,3050,3,1," YOU: split the books , you take the balls and i take the hat ? "
6099,3050,4,0, THEM: i get the balls and one book ? 
6099,3050,5,1, YOU: yes 
6099,3050,6,0, THEM: thats still low 
6099,3050,7,1, YOU: that or nothing 
6099,3050,8,0, THEM: nothing then 
6099,3050,9,1, YOU: ok no deal 
6099,3050,10,0, THEM: no deal 
6100,3050,1,0,THEM: i want the hat and books 
6100,3050,2,1, YOU: i want that too 
6100,3050,3,0," THEM: split the books , you take the balls and i take the hat ? "
6100,3050,4,1, YOU: i get the balls and one book ? 
6100,3050,5,0, THEM: yes 
6100,3050,6,1, YOU: thats still low 
6100,3050,7,0, THEM: that or nothing 
6100,3050,8,1, YOU: nothing then 
6100,3050,9,0, THEM: ok no deal 
6100,3050,10,1, YOU: no deal 
6101,3051,1,0,THEM: i'd like the hat . 
6101,3051,2,1, YOU: okay 
6101,3051,3,0, THEM: did you want a ball ? 
6101,3051,4,1, YOU: no . 
6101,3051,5,0, THEM: do you want 2 balls ? 
6101,3051,6,1," YOU: honestly , my pictures have disappeared , so i need 3 of what's on top . "
6101,3051,7,0, THEM: i can trade 2 books . 
6102,3051,1,1,YOU: i'd like the hat . 
