id,group,reward,agreement,item1,item2,item3
6942,3471,8,agree,0,1,1
6943,3472,4,disagree,2,0,2
6944,3472,6,disagree,0,0,2
6945,3473,7,agree,0,1,2
6946,3473,6,agree,1,1,0
6947,3474,7,agree,1,1,0
6948,3474,7,agree,0,1,2
6949,3475,6,agree,0,2,0
6950,3475,8,agree,2,0,1
6951,3476,10,disagree,0,3,1
6952,3476,6,disagree,0,3,0
6953,3477,10,agree,0,1,1
6954,3477,8,agree,3,0,2
6955,3478,9,agree,0,4,1
6956,3478,7,agree,1,0,0
6957,3479,10,disagree,1,0,0
6958,3479,8,agree,0,2,0
6959,3480,8,agree,2,0,1
6960,3480,5,agree,2,1,0
6961,3481,7,agree,1,0,3
6962,3481,8,disagree,0,2,0
6963,3482,8,disagree,1,0,1
6964,3482,6,disagree,0,1,0
6965,3483,6,agree,2,2,0
6966,3483,10,agree,0,0,2
6967,3484,6,agree,1,0,1
6968,3484,9,agree,2,1,0
6969,3485,8,agree,0,0,4
6970,3485,10,agree,1,2,0
6971,3486,8,agree,2,2,0
6972,3486,6,agree,2,0,1
6973,3487,10,agree,1,0,1
6974,3487,9,agree,0,3,0
6975,3488,10,agree,2,3,0
6976,3488,6,agree,0,0,1
6977,3489,6,agree,0,2,1
6978,3489,6,agree,2,0,2
6979,3490,8,agree,0,0,1
6980,3490,4,agree,3,1,0
6981,3491,8,agree,4,0,0
6982,3491,10,agree,0,1,2
6983,3492,8,agree,1,2,0
6984,3492,8,agree,2,0,2
6985,3493,6,disagree,2,0,1
6986,3493,no,agreement,agreement,NA,NA
6987,3494,6,agree,0,1,1
6988,3494,6,agree,2,1,0
6989,3495,5,agree,0,1,3
6990,3495,9,agree,1,0,0
6991,3496,6,agree,3,0,0
6992,3496,10,agree,0,1,2
6993,3497,9,agree,0,0,3
6994,3497,10,agree,1,1,0
6995,3498,7,agree,0,1,2
6996,3498,5,agree,3,0,1
6997,3499,9,agree,3,0,0
6998,3499,10,agree,0,1,1
6999,3500,9,agree,0,2,1
7000,3500,9,agree,3,1,0
7001,3501,10,agree,1,0,4
7002,3501,8,agree,0,1,0
7003,3502,no,agreement,agreement,NA,NA
7004,3502,no,agreement,agreement,NA,NA
7005,3503,6,agree,1,1,1
7006,3503,6,agree,2,0,2
7007,3504,8,disagree,1,0,0
7008,3504,6,disagree,0,0,1
7009,3505,7,agree,0,2,1
7010,3505,6,agree,1,0,1
7011,3506,no,agreement,agreement,NA,NA
7012,3506,no,agreement,agreement,NA,NA
7013,3507,no,agreement,agreement,NA,NA
7014,3507,no,agreement,agreement,NA,NA
7015,3508,7,disagree,2,0,1
7016,3508,7,disagree,2,0,1
7017,3509,8,disagree,1,1,0
7018,3509,7,agree,0,1,2
7019,3510,6,agree,1,1,0
7020,3510,7,agree,0,1,3
7021,3511,7,agree,1,0,0
7022,3511,8,agree,1,0,1
7023,3512,9,agree,2,1,0
7024,3512,10,agree,2,0,1
7025,3513,8,agree,0,2,0
7026,3513,8,disagree,1,1,0
7027,3514,7,agree,2,1,0
7028,3514,6,agree,0,1,2
7029,3515,disconnect,agree,,NA,NA
7030,3515,disconnect,agree,,NA,NA
7031,3516,4,agree,2,2,0
7032,3516,6,agree,0,0,2
7033,3517,9,disagree,2,2,1
7034,3517,6,disagree,0,1,1
7035,3518,9,disagree,3,1,0
7036,3518,7,agree,3,0,1
7037,3519,9,agree,0,1,2
7038,3519,8,agree,2,0,1
7039,3520,8,agree,0,2,1
7040,3520,no,agreement,agreement,NA,NA
7041,3521,no,agreement,agreement,NA,NA
7042,3521,10,agree,0,1,1
7043,3522,4,agree,4,0,0
7044,3522,10,agree,0,0,1
7045,3523,8,agree,2,2,0
7046,3523,10,agree,1,0,2
7047,3524,6,agree,0,2,0
7048,3524,no,agreement,agreement,NA,NA
7049,3525,2,disagree,2,1,0
7050,3525,10,agree,0,3,1
7051,3526,8,agree,2,0,0
7052,3526,6,agree,1,3,0
7053,3527,8,agree,0,0,1
7054,3527,7,agree,2,1,0
7055,3528,9,agree,0,1,1
7056,3528,6,agree,1,0,2
7057,3529,10,agree,1,1,0
7058,3529,6,agree,1,0,0
7059,3530,8,agree,0,1,3
7060,3530,7,agree,0,1,2
7061,3531,4,agree,2,0,1
7062,3531,6,agree,1,3,0
7063,3532,9,agree,2,0,1
7064,3532,10,agree,2,0,0
7065,3533,8,agree,0,1,2
7066,3533,9,agree,3,0,0
7067,3534,7,agree,0,1,2
7068,3534,no,agreement,agreement,NA,NA
7069,3535,6,disagree,2,0,1
7070,3535,10,disagree,1,1,3
7071,3536,10,agree,0,1,1
7072,3536,6,agree,3,0,0
7073,3537,10,agree,2,1,0
7074,3537,8,agree,0,0,4
7075,3538,6,agree,0,2,0
7076,3538,8,agree,2,0,2
7077,3539,10,agree,1,0,4
7078,3539,6,agree,0,1,0
7079,3540,no,agreement,agreement,NA,NA
7080,3540,no,agreement,agreement,NA,NA
7081,3541,6,agree,1,0,1
7082,3541,5,agree,1,2,0
7083,3542,6,agree,2,0,2
7084,3542,8,agree,0,1,0
7085,3543,8,agree,1,0,1
7086,3543,8,agree,1,2,0
7087,3544,6,agree,0,1,1
7088,3544,6,agree,1,2,0
7089,3545,7,agree,0,4,1
7090,3545,8,agree,1,0,1
7091,3546,no,agreement,agreement,NA,NA
7092,3546,no,agreement,agreement,NA,NA
7093,3547,6,agree,0,4,1
7094,3547,6,agree,1,0,0
7095,3548,7,agree,1,0,1
7096,3548,6,agree,0,3,0
7097,3549,8,agree,1,0,2
7098,3549,7,agree,1,3,0
7099,3550,8,agree,1,2,0
7100,3550,7,agree,0,1,3
7101,3551,10,agree,1,1,1
7102,3551,6,agree,0,3,0
7103,3552,10,disagree,2,2,3
7104,3552,8,agree,2,0,1
7105,3553,9,agree,0,1,2
7106,3553,7,agree,3,0,1
7107,3554,9,agree,0,2,1
7108,3554,10,disagree,1,2,4
7109,3555,5,agree,0,1,2
7110,3555,6,agree,1,1,0
7111,3556,8,agree,0,1,2
7112,3556,7,agree,3,1,0
7113,3557,8,agree,3,0,2
7114,3557,4,agree,0,2,0
7115,3558,9,agree,1,0,1
7116,3558,6,agree,0,4,1
7117,3559,7,agree,1,2,0
7118,3559,4,agree,0,1,1
7119,3560,6,agree,0,1,3
7120,3560,8,agree,1,0,0
7121,3561,9,agree,3,0,0
7122,3561,7,agree,0,1,2
7123,3562,7,agree,0,2,3
7124,3562,5,agree,1,0,0
7125,3563,no,agreement,agreement,NA,NA
7126,3563,no,agreement,agreement,NA,NA
7127,3564,8,agree,3,0,1
7128,3564,10,agree,0,2,0
7129,3565,7,agree,1,0,1
7130,3565,6,agree,1,3,0
7131,3566,7,agree,1,2,0
7132,3566,9,agree,0,0,3
7133,3567,10,agree,2,0,0
7134,3567,8,agree,0,2,1
7135,3568,7,agree,0,0,1
7136,3568,7,agree,3,1,0
7137,3569,5,agree,0,1,1
7138,3569,7,agree,2,1,1
7139,3570,5,agree,1,1,0
7140,3570,6,agree,2,0,1
7141,3571,9,disagree,1,1,0
7142,3571,10,agree,0,1,1
7143,3572,8,agree,1,0,3
7144,3572,8,agree,0,2,2
7145,3573,6,agree,1,0,1
7146,3573,6,agree,1,3,0
7147,3574,7,agree,0,0,1
7148,3574,7,agree,1,0,2
7149,3575,8,agree,1,2,0
7150,3575,6,agree,3,0,0
7151,3576,7,agree,1,1,1
7152,3576,10,agree,0,0,2
7153,3577,8,agree,1,3,0
7154,3577,8,agree,4,0,0
7155,3578,10,agree,0,2,1
7156,3578,8,agree,1,1,1
7157,3579,2,agree,1,2,0
7158,3579,6,agree,0,0,3
7159,3580,10,agree,2,1,0
7160,3580,8,agree,1,0,0
7161,3581,5,agree,0,1,3
7162,3581,7,agree,0,1,1
7163,3582,7,agree,1,2,0
7164,3582,7,agree,3,1,0
7165,3583,5,agree,1,0,2
7166,3583,6,disagree,0,3,0
7167,3584,5,disagree,0,0,1
7168,3584,10,agree,1,3,0
7169,3585,7,agree,0,0,1
7170,3585,10,disagree,1,1,0
7171,3586,3,disagree,2,0,1
7172,3586,6,agree,1,2,0
7173,3587,10,agree,0,0,2
7174,3587,6,agree,0,2,0
7175,3588,6,agree,4,0,1
7176,3588,10,agree,0,1,2
7177,3589,6,agree,3,0,0
7178,3589,6,agree,0,3,3
7179,3590,10,agree,1,0,0
7180,3590,4,agree,1,1,0
7181,3591,8,agree,0,2,2
7182,3591,9,agree,0,1,2
7183,3592,7,agree,1,1,0
7184,3592,no,agreement,agreement,NA,NA
7185,3593,no,agreement,agreement,NA,NA
7186,3593,5,agree,3,0,2
7187,3594,7,agree,0,1,0
7188,3594,9,agree,1,2,0
7189,3595,8,agree,1,0,1
7190,3595,7,agree,1,0,1
7191,3596,5,agree,0,1,3
7192,3596,7,agree,0,2,3
7193,3597,6,agree,1,1,0
7194,3597,no,agreement,agreement,NA,NA
7195,3598,no,agreement,agreement,NA,NA
7196,3598,8,agree,2,0,3
7197,3599,10,agree,0,2,0
7198,3599,4,agree,1,4,0
7199,3600,5,agree,0,0,1
7200,3600,7,agree,2,0,1
7201,3601,5,agree,2,1,0
7202,3601,5,agree,1,1,1
7203,3602,5,agree,1,1,1
7204,3602,4,agree,4,0,0
7205,3603,10,agree,0,1,1
7206,3603,10,disagree,1,2,4
7207,3604,10,agree,1,0,2
7208,3604,9,agree,0,3,0
7209,3605,7,agree,0,1,2
7210,3605,6,agree,3,0,0
7211,3606,8,agree,1,0,3
7212,3606,7,agree,0,2,1
7213,3607,7,disagree,0,1,1
7214,3607,no,agreement,agreement,NA,NA
7215,3608,10,agree,0,2,1
7216,3608,8,agree,4,0,0
7217,3609,8,agree,0,1,0
7218,3609,5,agree,3,0,1
7219,3610,8,agree,1,0,2
7220,3610,10,agree,0,2,0
7221,3611,10,agree,1,1,0
7222,3611,6,agree,0,0,3
7223,3612,9,agree,2,0,1
7224,3612,7,agree,0,1,1
7225,3613,9,agree,3,0,0
7226,3613,7,agree,0,1,2
7227,3614,8,agree,0,0,2
7228,3614,6,agree,1,3,0
7229,3615,8,agree,0,1,3
7230,3615,6,agree,2,0,0
7231,3616,7,agree,1,0,1
7232,3616,9,agree,0,3,0
7233,3617,9,disagree,1,0,0
7234,3617,7,disagree,1,0,0
7235,3618,8,disagree,0,1,0
7236,3618,6,disagree,2,0,0
7237,3619,no,agreement,agreement,NA,NA
7238,3619,no,agreement,agreement,NA,NA
7239,3620,8,agree,4,0,0
7240,3620,10,agree,0,1,1
7241,3621,7,agree,1,1,0
7242,3621,7,agree,3,0,1
7243,3622,7,agree,2,0,1
7244,3622,9,agree,0,1,1
7245,3623,7,agree,1,4,0
7246,3623,8,agree,0,0,1
7247,3624,10,agree,1,0,0
7248,3624,7,agree,0,2,3
7249,3625,8,agree,0,2,1
7250,3625,7,agree,2,0,1
7251,3626,6,agree,2,0,2
7252,3626,10,agree,0,1,0
7253,3627,10,agree,1,2,0
7254,3627,9,agree,0,0,3
7255,3628,10,disagree,0,4,2
7256,3628,no,agreement,agreement,NA,NA
7257,3629,no,agreement,agreement,NA,NA
7258,3629,5,agree,1,1,0
7259,3630,8,agree,1,1,3
7260,3630,7,disagree,1,0,2
7261,3631,10,disagree,0,3,2
7262,3631,6,agree,0,3,0
7263,3632,7,agree,1,0,2
7264,3632,8,disagree,1,1,0
7265,3633,10,agree,1,0,1
7266,3633,6,agree,0,3,0
7267,3634,7,agree,1,0,0
7268,3634,10,agree,0,1,3
7269,3635,6,agree,0,0,1
7270,3635,8,agree,4,1,0
7271,3636,6,disagree,1,0,1
7272,3636,no,agreement,agreement,NA,NA
7273,3637,8,agree,0,2,2
7274,3637,6,agree,2,0,0
7275,3638,10,agree,1,0,0
7276,3638,9,agree,0,3,1
7277,3639,10,agree,1,0,1
7278,3639,8,agree,0,4,0
7279,3640,10,disagree,2,3,2
7280,3640,8,agree,1,2,0
7281,3641,9,agree,1,0,1
7282,3641,10,agree,0,2,2
7283,3642,8,agree,2,0,0
7284,3642,8,agree,1,0,3
7285,3643,6,agree,0,2,0
7286,3643,5,agree,0,1,1
7287,3644,7,agree,1,1,1
7288,3644,10,agree,0,2,0
7289,3645,8,agree,3,0,2
7290,3645,8,agree,1,3,0
7291,3646,7,agree,1,0,1
7292,3646,no,agreement,agreement,NA,NA
7293,3647,no,agreement,agreement,NA,NA
7294,3647,8,disagree,0,1,2
7295,3648,9,agree,3,0,0
7296,3648,7,agree,0,1,1
7297,3649,no,agreement,agreement,NA,NA
7298,3649,10,agree,1,0,3
7299,3650,9,agree,0,1,0
7300,3650,8,agree,3,1,0
7301,3651,6,agree,0,0,2
7302,3651,disconnect,agree,,NA,NA
7303,3652,disconnect,agree,,NA,NA
7304,3652,10,disagree,0,1,1
7305,3653,8,agree,2,0,0
7306,3653,6,agree,0,3,1
7307,3654,10,agree,0,1,0
7308,3654,6,agree,3,0,1
7309,3655,6,agree,0,1,2
7310,3655,10,agree,2,0,0
7311,3656,10,agree,2,0,0
7312,3656,8,agree,0,2,1
7313,3657,8,disagree,1,1,0
7314,3657,8,disagree,0,0,2
7315,3658,5,agree,3,1,0
7316,3658,10,agree,0,0,1
7317,3659,6,agree,2,0,0
7318,3659,6,agree,0,3,1
7319,3660,6,agree,1,0,0
7320,3660,8,agree,0,1,3
7321,3661,5,agree,1,1,1
7322,3661,5,agree,0,1,2
7323,3662,6,agree,0,1,2
7324,3662,6,agree,1,1,0
7325,3663,7,disagree,3,0,1
7326,3663,5,disagree,0,0,1
7327,3664,6,agree,0,1,1
7328,3664,10,agree,2,2,0
7329,3665,8,agree,0,0,4
7330,3665,10,agree,1,1,0
7331,3666,6,agree,0,0,2
7332,3666,6,agree,1,2,1
7333,3667,7,agree,1,0,1
7334,3667,8,agree,0,1,3
7335,3668,4,agree,1,0,4
7336,3668,8,agree,0,1,0
7337,3669,7,disagree,1,1,0
7338,3669,8,disagree,0,0,2
7339,3670,10,agree,0,0,2
7340,3670,8,agree,3,2,0
7341,3671,no,agreement,agreement,NA,NA
7342,3671,no,agreement,agreement,NA,NA
7343,3672,7,agree,0,1,1
7344,3672,6,agree,3,1,0
7345,3673,no,agreement,agreement,NA,NA
7346,3673,no,agreement,agreement,NA,NA
7347,3674,7,agree,2,1,0
7348,3674,2,agree,2,0,1
7349,3675,9,agree,3,0,0
7350,3675,4,agree,0,1,2
7351,3676,7,agree,1,1,0
7352,3676,8,agree,0,1,3
7353,3677,10,disagree,1,2,0
7354,3677,4,disagree,0,0,1
7355,3678,7,disagree,1,1,0
7356,3678,4,agree,4,0,0
7357,3679,10,agree,0,1,1
7358,3679,10,agree,1,0,1
7359,3680,4,agree,0,4,0
7360,3680,7,agree,1,3,0
7361,3681,7,agree,0,1,1
7362,3681,5,agree,2,3,0
7363,3682,10,agree,0,0,1
7364,3682,6,agree,0,1,1
7365,3683,9,agree,2,0,1
7366,3683,6,agree,0,1,1
7367,3684,4,agree,2,0,2
7368,3684,5,disagree,1,1,1
7369,3685,5,disagree,0,0,1
7370,3685,7,agree,0,2,1
7371,3686,6,agree,1,0,1
7372,3686,8,agree,1,2,0
7373,3687,9,agree,1,0,1
7374,3687,9,agree,0,1,3
7375,3688,8,agree,1,2,0
7376,3688,10,agree,1,1,0
7377,3689,6,agree,0,0,3
7378,3689,6,agree,3,3,0
7379,3690,7,agree,0,0,1
7380,3690,6,agree,2,0,1
7381,3691,5,agree,1,2,0
7382,3691,10,agree,0,1,2
7383,3692,8,agree,4,0,0
7384,3692,7,agree,0,1,3
7385,3693,6,agree,1,0,0
7386,3693,6,agree,0,3,0
7387,3694,10,agree,1,0,1
7388,3694,8,agree,0,2,0
7389,3695,8,agree,2,0,2
7390,3695,6,agree,2,0,1
7391,3696,7,agree,0,1,1
7392,3696,8,agree,0,2,3
7393,3697,10,agree,1,0,0
7394,3697,10,agree,1,2,0
7395,3698,6,agree,0,0,3
7396,3698,8,agree,1,3,0
7397,3699,9,agree,1,0,1
7398,3699,6,agree,0,1,2
7399,3700,10,agree,1,1,0
7400,3700,6,agree,1,1,1
7401,3701,5,agree,0,1,1
7402,3701,9,agree,1,3,0
7403,3702,9,agree,0,0,1
7404,3702,10,agree,1,0,1
7405,3703,4,agree,0,4,0
7406,3703,6,disagree,0,1,1
7407,3704,8,disagree,1,0,2
7408,3704,9,agree,1,1,0
7409,3705,7,agree,0,1,2
7410,3705,8,agree,0,2,0
7411,3706,6,agree,3,0,2
7412,3706,10,agree,1,1,0
7413,3707,4,agree,0,0,4
7414,3707,no,agreement,agreement,NA,NA
7415,3708,no,agreement,agreement,NA,NA
7416,3708,7,disagree,1,1,4
7417,3709,8,disagree,1,1,4
7418,3709,10,agree,0,0,2
7419,3710,6,agree,1,3,0
7420,3710,no,agreement,agreement,NA,NA
7421,3711,no,agreement,agreement,NA,NA
7422,3711,10,disagree,1,0,3
7423,3712,10,disagree,1,0,3
7424,3712,10,agree,1,1,0
7425,3713,8,agree,0,0,4
7426,3713,no,agreement,agreement,NA,NA
7427,3714,8,disagree,1,0,0
7428,3714,6,disagree,1,2,0
7429,3715,8,disagree,0,1,2
7430,3715,6,agree,4,1,0
7431,3716,5,agree,0,0,1
7432,3716,8,agree,2,0,0
7433,3717,6,agree,0,2,2
7434,3717,no,agreement,agreement,NA,NA
7435,3718,no,agreement,agreement,NA,NA
7436,3718,10,disagree,2,1,2
7437,3719,10,disagree,3,2,0
7438,3719,8,disagree,0,1,2
7439,3720,9,agree,0,2,1
7440,3720,8,agree,1,0,1
7441,3721,6,agree,0,0,3
7442,3721,10,agree,1,1,0
7443,3722,6,agree,2,0,1
7444,3722,6,agree,0,2,1
7445,3723,disconnect,agree,,NA,NA
7446,3723,disconnect,agree,,NA,NA
7447,3724,6,agree,0,0,1
7448,3724,6,agree,2,2,0
7449,3725,5,disagree,0,1,2
7450,3725,3,disagree,1,0,0
7451,3726,10,agree,0,0,2
7452,3726,8,agree,3,2,0
7453,3727,no,agreement,agreement,NA,NA
7454,3727,no,agreement,agreement,NA,NA
7455,3728,7,agree,1,0,0
7456,3728,7,agree,0,1,3
7457,3729,6,agree,0,2,2
7458,3729,8,agree,1,0,1
7459,3730,6,disagree,1,1,1
7460,3730,6,disagree,0,0,3
7461,3731,8,agree,0,1,0
7462,3731,6,agree,4,0,2
7463,3732,no,agreement,agreement,NA,NA
7464,3732,no,agreement,agreement,NA,NA
7465,3733,8,agree,1,0,2
7466,3733,6,agree,0,2,0
7467,3734,10,agree,1,0,0
7468,3734,6,agree,0,2,4
7469,3735,8,agree,0,2,3
7470,3735,7,agree,1,0,0
7471,3736,6,disagree,1,2,1
7472,3736,10,disagree,1,0,2
7473,3737,10,agree,1,0,1
7474,3737,6,agree,0,3,0
7475,3738,7,agree,0,1,2
7476,3738,9,agree,3,0,0
7477,3739,10,agree,0,0,1
7478,3739,5,agree,3,1,0
7479,3740,7,agree,0,0,1
7480,3740,3,agree,3,1,0
7481,3741,10,agree,0,0,2
7482,3741,6,agree,1,3,0
7483,3742,5,agree,3,0,2
7484,3742,7,agree,0,1,0
7485,3743,8,agree,2,3,0
7486,3743,10,agree,0,0,2
7487,3744,6,agree,0,1,0
7488,3744,6,agree,3,0,1
7489,3745,5,agree,4,0,1
7490,3745,10,agree,0,1,0
7491,3746,no,agreement,agreement,NA,NA
7492,3746,no,agreement,agreement,NA,NA
7493,3747,6,agree,1,0,0
7494,3747,10,agree,0,1,4
7495,3748,8,agree,0,2,0
7496,3748,6,agree,1,0,2
7497,3749,10,agree,1,0,1
7498,3749,3,agree,0,3,0
7499,3750,7,agree,0,0,1
7500,3750,8,agree,3,1,0
7501,3751,6,agree,1,1,1
7502,3751,5,agree,1,0,1
7503,3752,8,agree,0,2,0
7504,3752,8,agree,2,0,3
7505,3753,no,agreement,agreement,NA,NA
7506,3753,no,agreement,agreement,NA,NA
7507,3754,10,agree,0,1,0
7508,3754,6,agree,3,0,3
7509,3755,6,agree,0,1,0
7510,3755,7,agree,3,0,2
7511,3756,10,agree,1,0,1
7512,3756,8,agree,0,4,0
7513,3757,no,agreement,agreement,NA,NA
7514,3757,no,agreement,agreement,NA,NA
7515,3758,8,agree,2,0,1
7516,3758,7,agree,0,3,1
7517,3759,no,agreement,agreement,NA,NA
7518,3759,no,agreement,agreement,NA,NA
7519,3760,6,agree,2,0,0
7520,3760,8,agree,0,2,1
7521,3761,5,agree,4,1,0
7522,3761,8,agree,0,0,1
7523,3762,8,agree,0,3,1
7524,3762,10,agree,2,0,0
7525,3763,6,disagree,1,2,0
7526,3763,4,disagree,0,0,1
7527,3764,8,agree,1,1,0
7528,3764,8,agree,0,2,1
7529,3765,7,agree,0,1,3
7530,3765,7,agree,1,2,0
7531,3766,9,disagree,0,1,0
7532,3766,4,disagree,0,0,4
7533,3767,6,agree,2,0,1
7534,3767,8,agree,0,2,0
7535,3768,10,agree,1,0,1
7536,3768,6,agree,0,3,0
7537,3769,no,agreement,agreement,NA,NA
7538,3769,no,agreement,agreement,NA,NA
7539,3770,6,agree,2,0,1
7540,3770,6,agree,2,2,0
7541,3771,10,agree,1,1,0
7542,3771,6,agree,0,0,3
7543,3772,10,agree,1,0,2
7544,3772,6,agree,0,2,0
7545,3773,no,agreement,agreement,NA,NA
7546,3773,no,agreement,agreement,NA,NA
7547,3774,7,agree,0,1,1
7548,3774,5,agree,3,1,0
7549,3775,7,agree,1,0,0
7550,3775,6,agree,0,3,3
7551,3776,8,agree,0,0,1
7552,3776,8,agree,3,2,0
7553,3777,6,agree,0,2,1
7554,3777,10,agree,1,1,0
7555,3778,7,agree,0,0,1
7556,3778,10,agree,1,3,0
7557,3779,8,agree,0,1,4
7558,3779,8,agree,1,1,0
7559,3780,8,agree,1,0,0
7560,3780,6,agree,0,2,2
7561,3781,8,agree,0,0,1
7562,3781,7,agree,3,1,0
7563,3782,10,agree,1,0,0
7564,3782,5,agree,0,3,2
7565,3783,10,agree,0,1,0
7566,3783,9,agree,3,0,1
7567,3784,7,disagree,0,1,2
7568,3784,4,disagree,1,0,0
7569,3785,7,agree,1,0,1
7570,3785,4,agree,1,3,0
7571,3786,10,agree,0,0,1
7572,3786,6,agree,1,4,0
7573,3787,8,agree,0,0,2
7574,3787,6,agree,2,2,0
7575,3788,6,agree,0,1,2
7576,3788,6,agree,2,0,0
7577,3789,4,agree,1,0,3
7578,3789,10,agree,0,1,0
7579,3790,8,agree,1,0,0
7580,3790,8,agree,0,2,4
7581,3791,8,agree,2,0,2
7582,3791,8,agree,0,2,0
7583,3792,10,disagree,0,1,2
7584,3792,2,disagree,1,0,3
7585,3793,7,disagree,1,1,0
7586,3793,10,disagree,0,1,1
7587,3794,10,disagree,4,0,1
7588,3794,8,agree,0,1,2
7589,3795,7,agree,3,1,0
7590,3795,5,agree,3,2,0
7591,3796,10,agree,0,0,1
7592,3796,8,disagree,2,1,0
7593,3797,8,disagree,1,0,2
7594,3797,5,agree,0,1,4
7595,3798,7,agree,1,1,0
7596,3798,6,disagree,1,1,0
7597,3799,10,disagree,0,1,2
7598,3799,4,agree,1,0,1
7599,3800,8,agree,1,2,0
7600,3800,10,agree,2,0,1
7601,3801,4,agree,0,2,0
7602,3801,9,agree,0,2,3
7603,3802,10,agree,1,0,0
7604,3802,no,agreement,agreement,NA,NA
7605,3803,no,agreement,agreement,NA,NA
7606,3803,6,agree,3,0,0
7607,3804,10,agree,0,1,1
7608,3804,6,agree,1,1,0
7609,3805,7,agree,0,2,1
7610,3805,9,agree,3,1,0
7611,3806,9,agree,0,1,1
7612,3806,10,agree,0,1,2
7613,3807,6,agree,2,0,0
7614,3807,6,agree,0,2,1
7615,3808,6,agree,2,0,1
7616,3808,10,agree,0,3,1
7617,3809,6,agree,2,0,0
7618,3809,7,agree,1,0,3
7619,3810,8,agree,1,2,0
7620,3810,6,agree,0,2,0
7621,3811,8,agree,2,0,1
7622,3811,7,agree,3,2,0
7623,3812,7,agree,1,0,1
7624,3812,no,agreement,agreement,NA,NA
7625,3813,no,agreement,agreement,NA,NA
7626,3813,6,agree,0,3,1
7627,3814,10,agree,2,0,0
7628,3814,8,disagree,0,4,1
7629,3815,5,disagree,1,1,0
7630,3815,6,agree,1,1,0
7631,3816,6,agree,2,0,1
7632,3816,6,agree,1,0,1
7633,3817,8,agree,0,4,0
7634,3817,7,agree,1,1,0
7635,3818,8,agree,2,0,1
7636,3818,7,agree,2,1,1
7637,3819,6,agree,0,3,0
7638,3819,8,disagree,2,2,0
7639,3820,8,disagree,1,2,0
7640,3820,10,disagree,1,1,3
7641,3821,7,disagree,3,1,0
7642,3821,10,disagree,0,1,1
7643,3822,4,agree,2,0,2
7644,3822,6,agree,0,1,0
7645,3823,9,agree,1,0,1
7646,3823,8,agree,1,2,0
7647,3824,10,agree,2,0,0
7648,3824,6,agree,0,2,2
7649,3825,8,disagree,0,0,4
7650,3825,no,agreement,agreement,NA,NA
7651,3826,8,agree,0,2,2
7652,3826,6,agree,2,0,1
7653,3827,6,agree,2,4,0
7654,3827,10,agree,0,0,1
7655,3828,no,agreement,agreement,NA,NA
7656,3828,no,agreement,agreement,NA,NA
7657,3829,6,agree,3,0,2
7658,3829,5,agree,0,1,0
7659,3830,8,agree,0,0,1
7660,3830,8,agree,1,3,0
7661,3831,8,agree,2,1,0
7662,3831,8,agree,0,1,3
7663,3832,6,disagree,2,1,0
7664,3832,4,disagree,2,1,0
7665,3833,10,agree,1,1,0
7666,3833,6,agree,0,0,3
7667,3834,10,agree,1,1,0
7668,3834,9,agree,0,0,3
7669,3835,10,disagree,1,4,1
7670,3835,6,agree,0,0,3
7671,3836,10,agree,2,1,0
7672,3836,6,agree,3,0,1
7673,3837,10,agree,0,1,0
7674,3837,6,agree,0,3,0
7675,3838,7,agree,1,0,3
7676,3838,9,agree,1,1,0
7677,3839,9,agree,1,0,2
7678,3839,10,agree,0,1,0
7679,3840,9,agree,2,0,3
7680,3840,6,agree,0,1,2
7681,3841,8,agree,2,2,0
7682,3841,6,agree,2,2,0
7683,3842,6,agree,1,0,1
7684,3842,10,agree,0,2,2
7685,3843,6,agree,3,0,0
7686,3843,6,agree,0,3,0
7687,3844,10,agree,1,0,1
7688,3844,7,agree,0,1,1
7689,3845,6,agree,2,1,0
7690,3845,6,agree,0,0,2
7691,3846,6,agree,1,2,0
7692,3846,6,agree,1,2,0
7693,3847,10,agree,0,0,2
7694,3847,6,agree,0,1,0
7695,3848,7,agree,4,0,1
7696,3848,8,disagree,1,3,0
7697,3849,no,agreement,agreement,NA,NA
7698,3849,no,agreement,agreement,NA,NA
7699,3850,6,agree,0,1,3
7700,3850,6,agree,1,1,0
7701,3851,7,agree,0,2,1
7702,3851,10,agree,1,0,1
7703,3852,8,agree,1,3,0
7704,3852,8,agree,0,0,1
7705,3853,8,agree,1,1,0
7706,3853,9,agree,0,1,3
7707,3854,no,agreement,agreement,NA,NA
7708,3854,no,agreement,agreement,NA,NA
7709,3855,7,agree,0,1,1
7710,3855,6,agree,1,3,0
7711,3856,8,agree,0,1,0
7712,3856,6,agree,2,0,4
7713,3857,5,agree,0,2,1
7714,3857,6,agree,1,1,1
7715,3858,4,agree,1,2,0
7716,3858,6,agree,0,1,1
7717,3859,no,agreement,agreement,NA,NA
7718,3859,no,agreement,agreement,NA,NA
7719,3860,7,agree,1,0,0
7720,3860,6,agree,0,3,3
7721,3861,10,agree,0,1,1
7722,3861,9,agree,3,0,0
7723,3862,10,disagree,1,1,4
7724,3862,9,disagree,0,1,4
7725,3863,no,agreement,agreement,NA,NA
7726,3863,no,agreement,agreement,NA,NA
7727,3864,9,disagree,0,3,0
7728,3864,no,agreement,agreement,NA,NA
7729,3865,8,agree,2,0,0
7730,3865,6,agree,0,1,2
7731,3866,6,agree,0,2,1
7732,3866,10,agree,2,0,0
7733,3867,6,agree,2,2,0
7734,3867,10,agree,0,0,2
